id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
57135,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Elle Women Olive Green Top
52827,Women,Accessories,Jewellery,Earrings,White,Summer,2012,Casual,Adrika White Earrings
55830,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Summer,2017,Casual,SDL by Sweet Dreams Women & Grey Pink Nightdress
48581,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet
56689,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Fabindia Men Blue Kurta
39724,Women,Apparel,Dress,Dresses,Pink,Summer,2012,Casual,Arrow Woman Pink & Orange Dress
47991,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Helix Women White Watch
6884,Women,Apparel,Topwear,Jackets,Cream,Summer,2011,Casual,Forever New Women Ivory Cream Jacket
48111,Women,Apparel,Bottomwear,Shorts,Brown,Summer,2012,Casual,French Connection Women Light Brown Shorts
59251,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Titan Men Black Dial Watch
6870,Women,Apparel,Dress,Dresses,Pink,Summer,2011,Casual,Forever New Women's Pink Dress
48747,Women,Accessories,Jewellery,Bangle,Silver,Summer,2013,Casual,Lucera Women Silver Bangle
59894,Women,Apparel,Topwear,Shirts,Orange,Fall,2012,Casual,Femella Women Orange Shirt
57132,Women,Apparel,Topwear,Tops,Multi,Summer,2012,Casual,Elle Women Multi Coloured Top
57300,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Rocia Women Black Heels
26999,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans
54585,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Sushilas Women Pink Kurta
9699,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Scholl Men Massagio Black Formal Shoes
52818,Women,Accessories,Jewellery,Earrings,Red,Summer,2012,Casual,Adrika Red Earrings
49498,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Unisex Black Casual Shoes
54115,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Rocia Women Brown Sandals
48778,Women,Accessories,Jewellery,Pendant,Silver,Summer,2012,Casual,Lucera Women Silver Pendant with Chain
44989,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Maxima Women Silver Dial Watch
45403,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black & Brown Sandals
54571,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Sushilas Women Printed Green Kurta
9209,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Puma Women Jet Cat White Casual Shoes
42645,Women,Apparel,Topwear,Kurtas,Olive,Summer,2012,Ethnic,Alma Women Olive Kurta
43797,Women,Accessories,Jewellery,Earrings,Red,Summer,2012,Ethnic,Royal Diadem Red Earrings
57999,Women,Apparel,Dress,Dresses,Brown,Fall,2012,Casual,Latin Quarters Women Brown Dress
56245,Men,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2016,Casual,SDL by Sweet Dreams Men Black Pyjama Set
59669,Women,Apparel,Saree,Sarees,Yellow,Fall,2012,Ethnic,FNF Yellow & Green Evening Wear Sari
43909,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,W Women Blue Kurta
25929,Women,Apparel,Bottomwear,Leggings,Black,Summer,2012,Casual,Femella Women Black Leggings
5205,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Beatles Men's The Beatles Dark Grey T-shirt
43763,Women,Accessories,Jewellery,Earrings,Gold,Fall,2012,Ethnic,Royal Diadem Rust Earrings
57151,Women,Apparel,Innerwear,Camisoles,Peach,Summer,2017,Casual,Elle Women Peach Camisole
51609,Women,Apparel,Bottomwear,Trousers,Cream,Fall,2012,Casual,Kraus Jeans Women Cream Trousers
48516,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,French Connection Women Pink Top
53708,Women,Accessories,Bags,Handbags,Mustard,Summer,2012,Casual,Kiara Women Mustard Handbag
56874,Women,Footwear,Shoes,Heels,Yellow,Winter,2012,Casual,HM Women Yellow Flats
56880,Women,Footwear,Shoes,Heels,Blue,Winter,2012,Casual,HM Women Blue Heels
55639,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Black Heels
8141,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Women Freestyle Sports Analog Steel Black Watch
49602,Women,Footwear,Shoes,Heels,Grey,Winter,2015,Casual,Catwalk Women Grey Sandals
54981,Women,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Femella Women Multi Coloured Shirt
43936,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Catwalk Women Black Heels
57156,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Elle Women Pink Essentials T-shirt
39129,Women,Apparel,Bottomwear,Leggings,Red,Fall,2012,Ethnic,Aneri Women Rust Red Leggings
5202,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Marvel Men's Hulk Big Face Light Green T-shirt
47592,Women,Footwear,Shoes,Heels,White,Winter,2012,Casual,Portia Women White Flats
43790,Women,Accessories,Jewellery,Earrings,Red,Summer,2012,Casual,Royal Diadem Red Earrings
48378,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,French Connection Men Blue paint Stained Regular Fit Jeans
5692,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015,Casual,Skechers Men Seguae-Deposit Black Taupe Shoe
54986,Women,Apparel,Topwear,Tops,Grey,Fall,2012,Casual,Femella Women Grey Top
8710,Unisex,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual,Fastrack Unisex Bikers Sunglasses
57169,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Elle Women Red Folklore Top
56887,Women,Footwear,Shoes,Heels,Blue,Winter,2012,Casual,HM Women Black Heels
56873,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,HM Women Black Flats
9636,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Indigo Nation Men Bling Purple  Striped Shirt
48511,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,French Connection Women Black Top
53159,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,Mark Taylor Men White Striped Shirt
52076,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Myntra Men Grey T-shirt
50177,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Rocia Women Black Wedges
57160,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Elle Women Printed White T-shirt
58128,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Rreverie Silver & Black Earrings
55637,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Catwalk Women Black Heels
53706,Women,Accessories,Bags,Handbags,Grey,Summer,2012,Casual,Kiara Women Grey Handbag
57194,Women,Apparel,Topwear,Tunics,Yellow,Summer,2012,Casual,Elle Women Yellow Vintage Tunic
44583,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017,Casual,Lee Men Blue Scraped Jeans
53150,Women,Footwear,Shoes,Heels,Green,Winter,2015,Casual,Catwalk Women Green Heels
51607,Women,Apparel,Bottomwear,Trousers,Black,Fall,2012,Casual,Kraus Jeans Women Black Trousers
46482,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Timex Men White Dial Watch
48518,Women,Apparel,Topwear,Tops,Maroon,Summer,2012,Casual,French Connection Women Maroon Top
48385,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,French Connection Men Navy Blue Jeans
39120,Women,Apparel,Bottomwear,Leggings,Brown,Fall,2012,Casual,Aneri Women Brown Leggings
57963,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,Prafful Women Multi Coloured Sari
49065,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Lino Perros Women Black Handbag
49633,Women,Apparel,Dress,Dresses,Red,Summer,2012,Casual,Mineral Coral Dress
59667,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Green & Red Printed Sari
9432,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2011,Sports,Decathlon Men Ituors Adventure Brown Sports Shoes
48371,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Casual,French Connection Men Black Check Shirt
56845,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2012,Casual,John Players Men Blue Regular Fit Jeans
57997,Women,Apparel,Dress,Dresses,Blue,Fall,2012,Casual,Latin Quarters Women Blue Dress
51600,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Wrangler Women Blue Molly Jeans
34297,Women,Apparel,Topwear,Dupatta,Gold,Summer,2012,Ethnic,Fabindia Women Gold Tussar Dupatta
57193,Women,Apparel,Topwear,Tunics,Pink,Summer,2012,Casual,Elle Women Pink Tunic
48349,Women,Accessories,Bags,Clutches,Pink,Summer,2012,Casual,Pitaraa Women Pink Clutch
39118,Women,Apparel,Bottomwear,Leggings,Black,Fall,2012,Casual,Aneri Women Black Leggings
57167,Women,Apparel,Topwear,Tshirts,Teal,Summer,2012,Casual,Elle Women Teal T-shirt
58913,Men,Accessories,Ties,Ties,Red,Summer,2012,Casual,Hakashi Men Red Silk Tie
56889,Women,Footwear,Shoes,Heels,Blue,Winter,2012,Casual,HM Women Blue Flats
43755,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012,Casual,Royal Diadem Set of 2 Golden Bangles
36362,Men,Accessories,Ties,Ties,Cream,Summer,2012,Formal,Reid & Taylor Men Cream Tie
54988,Women,Apparel,Topwear,Tops,Pink,Fall,2012,Casual,Femella Women Pink Top
5001,Women,Apparel,Bottomwear,Capris,Blue,Summer,2011,Casual,Gini and Jony Girl's Tamira Blue Kidswear
33046,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Mother Earth Women Printed Pink Kurta
48376,Men,Apparel,Bottomwear,Trousers,Blue,Summer,2012,Casual,French Connection Men Bluish Grey Trousers
57990,Women,Apparel,Dress,Dresses,Pink,Fall,2012,Casual,Latin Quarters Women Pink Dress
59660,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,FNF Pink & Purple Evening Wear Sari
48520,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual,French Connection Women Red Top
49634,Women,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Mineral Blue Dress
48382,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,French Connection Men Blue Jeans
39127,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2012,Casual,Aneri Women Dusky Pink Leggings
57158,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Elle Women Pink T-shirt
57964,Women,Apparel,Saree,Sarees,Brown,Fall,2012,Ethnic,Prafful Brown Printed Sari
6871,Women,Apparel,Topwear,Tops,Multi,Summer,2011,Casual,Forever New Women Multi Coloured Top
9005,Women,Accessories,Bags,Handbags,Silver,Winter,2015,Casual,Murcia Women Silver Party Purse Silver Handbags
48110,Women,Apparel,Bottomwear,Shorts,Red,Summer,2012,Casual,French Connection Women Red Shorts
59250,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Titan Men Black Watch
48746,Women,Accessories,Jewellery,Bracelet,Silver,Summer,2013,Casual,Lucera Women Silver Bracelet
48580,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet
55831,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Summer,2017,Casual,SDL by Sweet Dreams Women White Nightdress
52228,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013,Casual,Lencia Silver Flower Shaped Pendant
56688,Men,Apparel,Topwear,Kurtas,Grey,Summer,2012,Ethnic,Fabindia Men Grey Kurta
58520,Women,Apparel,Dress,Dresses,Black,Fall,2012,Casual,Tonga Women Black Dress
6885,Women,Apparel,Dress,Dresses,White,Summer,2011,Casual,Forever New Women Dye Crochet White Dress
54114,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Rocia Women Golden Flats
37210,Men,Apparel,Topwear,Shirts,Multi,Summer,2012,Casual,United Colors of Benetton Men Check Multi Shirt
54570,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Sushilas Women Printed Red Kurta
45402,Women,Footwear,Shoes,Flats,Gold,Winter,2012,Casual,Rocia Women Gold Sandals
57301,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Rocia Women Brown Heels
54584,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Sushilas Women Printed Green Kurta
59895,Women,Apparel,Dress,Dresses,Orange,Fall,2012,Casual,Femella Women Orange Dress
57133,Women,Apparel,Topwear,Tops,Multi,Summer,2012,Casual,Elle Women Multi Coloured Top
52819,Women,Accessories,Jewellery,Earrings,Green,Fall,2012,Casual,Adrika Green Earrings
5869,Women,Apparel,Topwear,Tops,Yellow,Summer,2011,Casual,ADIDAS Women's Clean Yellow Top
9698,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2015,Formal,Hush Puppies Men Jungle Black Formal Shoes
53799,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Puma Men Red T-shirt
6882,Women,Apparel,Topwear,Jackets,Cream,Summer,2011,Casual,Forever New Women Long Peach Jacket
44944,Women,Apparel,Dress,Dresses,Navy Blue,Fall,2012,Casual,United Colors of Benetton Women Navy Blue Dress
48587,Women,Accessories,Jewellery,Bracelet,Silver,Summer,2013,Casual,Lucera Women Silver Bracelet
4379,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Superman Men's Drip Shield White T-shirt
48741,Men,Accessories,Jewellery,Bangle,Steel,Summer,2012,Casual,Revv Men Steel Bangle
54548,Women,Apparel,Topwear,Tunics,Yellow,Summer,2012,Casual,Global Desi Women Yellow Tunic
59257,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Titan Women White Watch
6876,Women,Apparel,Topwear,Jackets,Peach,Summer,2011,Casual,Forever New Women Peach Jacket
44375,Women,Apparel,Topwear,Waistcoat,Blue,Summer,2012,Casual,ONLY Women Blue Waistcoat
55809,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017,Casual,SDL by Sweet Dreams Women Pink & Purple Night Suit S11-3186
58518,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Tonga Women Black & Red Top
43706,Women,Accessories,Jewellery,Jewellery Set,Green,Summer,2012,Ethnic,Royal Diadem Green Jewellery Set
59892,Women,Apparel,Topwear,Shirts,Blue,Fall,2012,Casual,Femella Women Blue Shirt
57134,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Elle Women Printed White Top
57306,Women,Footwear,Shoes,Heels,White,Winter,2012,Casual,Rocia Women White Heels
58188,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,Rocky S Women Blue Handbag
59268,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Titan Women Mother Of Pearl Watch
54577,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Sushilas Women Printed Brown Kurta
34492,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012,Formal,Van Heusen Woman Black Skirt
4948,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Gini and Jony Boy's Kanon White Blue Infant Kidswear
54113,Women,Footwear,Shoes,Heels,Silver,Winter,2012,Casual,Rocia Women Silver Flats
53104,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Casual,Fabindia Silver & Gold Earrings
48783,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013,Casual,Lucera Women Silver Pendant
49651,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Mineral Women Red Top
58511,Women,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Tonga Women White Shirt
52817,Women,Accessories,Jewellery,Earrings,Red,Fall,2012,Casual,Adrika Red Earrings
5867,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,ADIDAS Men's Master Shoe White T-shirt
58175,Women,Accessories,Bags,Handbags,Grey,Fall,2012,Casual,Rocky S Women Grey Handbag
39142,Women,Apparel,Apparel Set,Kurta Sets,Blue,Summer,2012,Ethnic,Aneri Women Blue & White Salwar Suit
9206,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Puma Women Corsica Tribal White Casual Shoes
59053,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Carlton London Women Gold Heels
49497,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,Vans Men Navy Blue Shoes
57102,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Elle Women White EssentialsTop
43730,Women,Accessories,Jewellery,Bangle,Green,Summer,2012,Ethnic,Royal Diadem Set of 2 Green & Gold Bangles
52828,Women,Accessories,Jewellery,Earrings,Black,Fall,2012,Casual,Adrika Black Earrings
56672,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Maxima Men White Dial Chronograph Watch
53132,Women,Footwear,Shoes,Heels,Grey,Winter,2015,Casual,Catwalk Women Grey Flats
48748,Women,Accessories,Jewellery,Bangle,Silver,Summer,2013,Casual,Lucera Women Silver Bangle
49490,Men,Footwear,Shoes,Casual Shoes,Maroon,Summer,2012,Casual,Vans Men Grey & Maroon Mid Skool 77 Shoes
58186,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Rocky S Women Purple Handbag
59054,Women,Footwear,Shoes,Heels,Silver,Winter,2012,Casual,Carlton London Women Silver Heels
40179,Men,Accessories,Eyewear,Sunglasses,Yellow,Winter,2016,Casual,Fastrack Men UV Protected Sporty Wrap Sunglasses
59266,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Titan Women Black Watch
54579,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Sushilas Women Printed Green Kurta
58172,Women,Accessories,Bags,Handbags,Grey,Fall,2012,Casual,Rocky S Women Stone Grey Handbag
39145,Women,Apparel,Apparel Set,Kurta Sets,Multi,Summer,2012,Ethnic,Aneri Women Multi Coloured Salwar Suit
57308,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Rocia Women Black Flats
58516,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,Tonga Women Grey Top
4713,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Analogue Cambridge Black Watch
6878,Women,Apparel,Topwear,Jackets,Blue,Summer,2011,Casual,Forever New Women Long Blue Jacket
4377,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mickey Men's Micky Wall Graphitti Playful Grey Violet T-shirt
53135,Women,Footwear,Shoes,Heels,Silver,Winter,2015,Casual,Catwalk Women Silver Toned Flats
54122,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Rocia Women Brown Flats
56675,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Men Black Dial Watch
4383,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Batman Men's Comics Foil Dark Blue T-shirt
48589,Women,Accessories,Jewellery,Bracelet,Silver,Summer,2013,Casual,Lucera Women Silver Bracelet
57105,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Elle Pink Essentials Top
55652,Women,Footwear,Shoes,Heels,Orange,Winter,2015,Casual,Catwalk Women Orange Flats
43737,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012,Casual,Royal Diadem Set of 2 Golden Bangles
36272,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017,Casual,SDL by Sweet Dreams Women Pink Night suits
57077,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Elle Women Light Blue Jeans
56999,Women,Footwear,Shoes,Flats,Red,Winter,2012,Casual,HM Women Red Sandals
50636,Men,Apparel,Innerwear,Innerwear Vests,Grey Melange,Winter,2016,Casual,Chromozome Men Grey Melange Innerwear Vest
35093,Women,Accessories,Scarves,Scarves,Blue,Summer,2012,Casual,Allen Solly Woman Blue Scarf
58669,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,ALayna Women Printed White Kurta
5111,Women,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Wrangler Women Ditsy Polka Blue Grey Shirt
47675,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Femella Women Black Animal Printed Dress
34989,Women,Apparel,Saree,Sarees,Green,Summer,2012,Ethnic,Fabindia H& Printed Green Cotton Mull Sari
57083,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,Elle Women Blue Skirt
59925,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012,Ethnic,Diva Women Grey Kurta
9989,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Nike Men As Ss Cruiser Black T-Shirts
57048,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Elle Women Blue & Black Dress
58000,Women,Apparel,Dress,Dresses,Black,Fall,2012,Casual,Latin Quarters Women Black Printed Dress
56952,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,HM Women Brown Heels
59770,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016,Casual,Estelle Women Gold Earring & Pendant Set
54853,Women,Accessories,Jewellery,Necklace and Chains,Gold,Summer,2013,Casual,Ivory Tag Women Double Beaded Lavender Necklace
48430,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt
57084,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,Elle Women Blue Skirt
59922,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Diva Women White Kurta
36281,Women,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,2017,Casual,SDL by Sweet Dreams Women Blue Night suits
48408,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,French Connection Men Grey Printed T-shirt
54057,Women,Apparel,Bottomwear,Leggings,Sea Green,Summer,2012,Casual,Myntra Women Sea Green Leggings
56700,Men,Apparel,Topwear,Kurtas,Maroon,Summer,2012,Ethnic,Fabindia Men Maroon Kurta
47672,Women,Accessories,Scarves,Scarves,Green,Summer,2012,Casual,Femella Women Green & Blue Printed Scarf
